Date/Time,Depth water [m],Sal,Temp [°C],pH,O2 [µmol/l],Chl a [µg/l],[PO4]3- [µmol/l],Si(OH)4 [µmol/l],[NH4]+ [µmol/l],[NO2]- [µmol/l],[NO3]- [µmol/l],DON [µmol/l],DOP [µmol/l],SPM [mg/l]
1987-07-30T17:05,1,28.786,16.200,8.38,185.938,7.73,0.72,0.60,0.20,0.40,1.54,,,4.55
1987-08-17T16:00,1,28.748,16.700,8.33,182.500,10.17,0.82,1.35,0.00,0.16,0.12,,,28.00
1987-08-20T16:00,1,28.744,18.300,8.48,184.063,3.87,0.72,2.10,1.46,0.06,0.21,,,8.60
1987-08-27T17:00,1,29.307,18.200,8.40,171.563,5.28,1.56,3.98,4.30,0.24,0.56,,,7.45
1987-09-03T17:00,1,28.546,17.500,8.39,205.313,6.54,0.91,1.54,1.68,0.38,0.67,,,4.60
1987-09-07T16:05,1,28.813,16.700,8.51,202.813,3.31,0.72,1.54,0.60,0.12,0.14,,,4.05
1987-09-14T16:01,1,28.557,16.200,8.40,183.438,4.81,0.86,3.23,3.39,0.34,2.01,,,10.00
1987-09-17T17:05,1,28.388,13.500,8.39,187.813,6.32,1.05,3.23,3.16,0.32,2.98,,,41.30
1987-09-21T16:00,1,28.098,14.300,8.34,158.750,3.94,1.37,4.73,4.47,0.14,6.19,,,27.70
1987-09-24T17:00,1,28.746,14.700,8.32,,4.16,0.96,17.17,1.51,1.03,7.51,,,9.30
1987-09-28T10:15,1,28.212,13.000,8.29,193.750,4.82,1.23,5.29,1.17,0.95,8.65,,,28.15
1987-10-12T16:00,1,27.841,10.050,8.30,188.438,7.91,1.14,4.54,6.24,0.75,11.65,,,27.00
1987-10-19T16:00,1,27.347,11.000,8.29,208.438,6.20,1.19,6.04,1.68,1.30,17.13,,,37.70
1987-10-26T16:00,1,27.313,9.000,8.22,177.500,4.73,1.42,6.98,7.55,1.90,22.46,,,19.33
1987-11-02T16:05,1,26.856,8.900,8.31,213.438,1.77,1.23,7.36,6.69,2.13,22.52,,,11.70
1987-11-05T16:05,1,26.990,9.000,8.26,213.750,1.35,1.47,6.98,2.88,2.61,36.66,,,9.90
1987-11-09T16:05,1,27.509,7.400,8.28,213.438,2.65,1.51,4.92,7.26,2.11,30.93,,,16.55
1987-11-12T16:05,1,27.636,8.400,8.27,208.125,4.35,1.98,9.98,7.09,1.34,28.32,,,17.15
1987-11-19T16:05,1,25.353,8.400,8.26,218.750,3.45,1.84,11.49,6.92,2.05,30.12,,,19.00
1987-11-23T16:00,1,25.849,7.800,8.28,212.813,4.00,1.79,13.92,2.99,1.70,35.57,,,19.33
1987-11-26T16:05,1,24.791,5.000,8.29,223.125,4.31,2.03,13.92,5.44,2.07,39.17,,,21.20
1987-11-30T16:01,1,23.861,3.800,8.27,205.938,2.33,1.79,20.49,5.04,3.08,43.81,,,22.70
1987-12-07T16:00,1,25.914,3.000,8.10,235.313,2.71,1.98,17.30,4.36,2.63,39.95,,,22.90
1988-01-28T09:03,1,26.100,3.700,8.36,238.438,2.23,3.19,27.24,3.51,1.17,77.77,,,21.60
1988-02-01T09:03,1,25.043,3.600,8.25,239.688,2.33,2.59,28.74,2.99,1.26,75.87,,,34.27
1988-02-04T09:03,1,25.696,4.900,8.31,239.688,5.60,3.05,25.74,2.99,0.56,83.46,,,68.20
1988-02-11T09:35,1,25.945,4.500,8.29,241.250,11.23,2.63,26.68,3.67,0.65,95.17,,,40.20
1988-02-18T09:45,1,24.895,3.300,8.27,254.688,4.66,3.66,27.99,2.58,0.71,87.55,,,55.20
1988-02-22T09:25,1,25.687,5.400,8.29,248.125,3.39,2.63,27.99,3.83,0.73,81.17,,,36.50
1988-02-25T09:04,1,25.157,1.800,8.27,251.250,0.00,3.61,32.87,2.11,0.63,80.80,,,53.20
1988-02-29T09:25,1,26.816,3.500,8.30,254.375,10.05,5.10,23.68,2.68,0.59,64.04,,,151.20
1988-03-03T09:04,1,24.866,2.000,8.21,261.875,7.73,3.24,28.56,2.68,0.52,73.01,,,123.40
1988-03-07T09:04,1,26.529,3.900,8.26,255.000,4.51,4.64,24.80,2.58,0.36,71.68,,,81.87
1988-03-10T09:00,1,27.401,3.600,8.25,256.563,2.93,4.26,22.18,1.33,0.61,58.94,,,25.20
1988-03-14T09:15,1,27.881,2.400,8.24,249.063,4.67,5.57,19.18,1.65,0.40,67.14,,,39.60
1988-03-17T09:01,1,27.855,1.900,8.30,241.875,9.04,1.98,21.99,1.28,0.34,56.03,,,56.00
1988-03-21T14:05,1,27.459,3.700,8.27,242.813,4.76,1.93,21.24,2.27,0.22,57.56,,,54.60
1988-03-24T09:00,1,27.660,3.600,8.30,245.625,5.88,1.70,20.30,2.11,0.38,54.60,,,20.50
1988-03-28T09:02,1,26.843,5.600,8.26,237.813,5.20,2.07,22.93,3.20,0.30,57.85,,,28.20
1988-03-31T07:03,1,26.214,5.900,8.18,235.625,3.87,2.40,22.55,1.91,0.71,63.15,,,31.90
1988-04-07T09:01,1,26.168,4.500,8.30,267.500,7.99,2.40,21.05,1.07,0.67,69.85,,,15.73
1988-04-11T09:15,1,26.913,5.900,8.27,242.188,35.55,1.70,8.11,0.50,0.56,53.64,,,37.60
1988-04-18T14:45,1,26.859,8.500,8.52,265.000,31.36,0.63,1.17,0.66,0.54,41.39,,,31.00
1988-04-21T08:00,1,27.484,9.500,8.53,214.063,30.60,0.63,1.17,0.19,0.46,35.77,,,27.13
1988-04-25T10:00,1,26.668,7.900,8.52,251.563,21.84,0.21,0.79,0.40,0.48,28.00,,,21.53
1988-04-28T13:45,1,26.701,9.400,8.76,269.375,42.31,0.44,2.48,1.96,0.42,20.04,,,30.00
1988-05-02T09:15,1,26.326,10.000,8.86,274.688,,0.86,0.00,0.24,0.34,9.94,,,
1988-05-05T15:00,1,27.759,10.000,8.90,274.688,71.33,0.30,1.73,0.14,0.42,10.43,,,27.33
1988-05-09T09:07,1,27.227,10.600,8.91,236.563,28.04,0.54,0.98,0.35,0.36,2.92,,,15.56
1988-05-16T09:05,1,27.129,15.500,8.71,216.875,34.47,1.23,1.73,0.82,0.18,0.00,,,48.30
1988-05-19T09:00,1,27.927,12.900,8.81,223.125,14.84,0.49,1.54,0.19,0.06,0.00,,,20.60
1988-05-30T09:01,1,27.853,16.900,8.66,189.375,15.94,1.05,3.42,0.04,0.12,0.00,,,60.00
1988-06-02T09:05,1,28.497,14.200,8.83,174.375,24.08,5.66,5.11,0.35,0.20,0.00,,,32.00
1988-06-06T09:00,1,28.486,13.900,8.85,209.375,12.39,1.65,4.92,0.09,0.14,0.00,,,41.50
1988-06-09T09:05,1,29.113,17.100,8.98,205.000,18.85,1.75,5.86,0.04,0.32,0.00,,,41.50
1988-06-13T14:55,1,28.849,16.900,9.00,160.313,25.48,0.16,6.79,0.35,0.24,0.00,,,10.00
1988-06-20T09:00,1,28.987,15.100,8.64,144.375,4.18,1.05,5.29,0.50,0.10,0.00,,,46.80
1988-06-23T09:05,1,29.073,14.000,8.56,166.875,6.69,2.21,5.29,0.71,0.10,0.00,,,13.80
1988-06-27T09:02,1,28.930,17.000,8.36,170.625,10.53,0.26,2.67,1.07,0.08,0.25,,,23.80
1988-06-30T09:00,1,28.847,18.000,8.34,170.000,8.26,2.12,1.92,1.85,0.16,0.84,,,14.20
1988-07-04T10:03,1,28.852,17.500,8.40,173.438,24.06,1.14,2.29,0.19,0.42,0.00,,,74.30
1988-07-07T10:05,1,28.508,17.500,8.40,173.750,19.59,1.89,3.98,0.24,0.20,0.15,,,62.47
1988-07-11T11:25,1,29.594,17.000,8.59,177.500,13.46,0.63,2.48,1.49,0.02,0.28,,,18.60
1988-07-14T13:03,1,29.419,18.000,8.60,160.313,11.72,1.14,1.54,1.49,0.26,0.57,,,15.75
1988-07-18T14:04,1,29.038,17.700,8.50,187.813,12.77,1.00,3.60,0.45,0.14,0.57,,,
1988-07-21T09:00,1,29.066,17.200,8.48,191.875,10.46,0.91,3.23,0.24,0.10,0.13,,,
1988-07-25T09:01,1,28.909,17.700,8.44,171.250,8.83,1.23,3.42,1.96,0.26,0.92,,,9.47
1988-07-28T09:00,1,28.845,17.300,8.43,178.125,6.97,0.54,2.85,0.40,0.12,0.00,,,6.13
1988-08-04T09:00,1,29.228,16.500,8.42,186.563,12.74,0.91,2.10,1.49,0.73,2.59,,,7.60
1988-08-08T11:00,1,28.908,17.400,8.47,202.813,16.00,0.58,2.29,0.50,0.34,1.07,,,6.35
1988-08-11T09:02,1,28.664,18.500,8.50,201.563,5.11,1.09,1.73,0.19,0.10,0.00,,,5.95
1988-08-15T09:05,1,28.948,18.000,8.43,190.313,7.49,0.86,3.23,1.23,0.24,1.09,,,12.73
1988-08-18T09:05,1,29.081,18.200,8.51,184.688,2.23,1.05,3.98,2.32,0.40,1.78,,,12.75
1988-08-22T09:00,1,29.329,17.200,8.48,179.688,4.92,0.77,3.98,2.06,0.57,3.24,,,6.50
1988-09-12T14:55,1,29.661,14.200,8.56,185.000,5.22,0.81,3.60,0.76,0.30,1.21,,,7.00
1988-09-15T09:00,1,28.859,16.200,8.45,191.875,4.88,1.61,5.29,3.30,0.50,3.48,,,9.30
1988-09-19T09:00,1,29.007,14.200,8.39,194.063,7.15,2.17,5.29,1.75,0.56,4.05,,,6.50
1988-09-22T09:05,1,28.762,13.400,8.36,185.938,4.68,3.28,6.42,1.65,0.63,5.13,,,100.50
1988-09-26T14:35,1,28.603,14.000,8.10,202.813,10.99,1.84,6.04,4.40,0.50,4.91,,,25.80
1988-10-10T14:04,1,28.539,11.000,8.15,216.875,4.41,1.51,10.17,8.70,1.28,11.71,,,20.40
1988-10-13T09:04,1,28.069,10.500,8.01,205.625,2.71,2.87,5.29,12.13,1.74,17.06,,,32.20
1988-10-17T14:00,1,27.691,10.500,8.08,,6.68,1.23,12.24,13.48,2.19,18.66,,,22.87
1988-10-27T13:03,1,29.115,9.000,8.01,217.813,3.68,2.03,11.49,8.50,2.74,24.04,,,49.36
1988-10-31T08:00,1,28.397,7.000,8.00,224.688,3.69,2.03,16.93,3.46,3.71,28.30,,,34.33
1988-11-07T09:04,1,28.042,7.100,8.30,220.625,3.38,1.89,16.55,5.33,3.93,26.13,,,23.90
1988-11-10T09:45,1,27.458,4.400,8.40,247.500,1.63,1.61,16.36,7.82,3.49,27.54,,,45.00
1988-11-14T09:45,1,27.811,6.700,8.30,231.875,3.86,2.73,14.89,5.54,3.73,37.44,,,33.40
1988-11-17T09:35,1,28.412,7.500,8.28,245.313,3.28,1.93,15.61,2.06,3.71,34.76,,,22.00
1988-11-21T09:45,1,27.760,4.900,8.28,223.438,3.23,1.89,17.49,6.32,3.37,38.53,,,16.10
1988-11-24T09:15,1,27.179,5.000,8.28,235.313,5.46,1.42,17.30,4.55,3.39,34.96,,,29.70
1988-11-28T10:04,1,27.156,6.100,8.25,227.500,8.50,2.03,19.36,4.14,2.66,43.06,,,30.80
1988-12-01T09:00,1,26.751,2.200,8.29,236.875,5.56,1.93,19.93,5.49,2.59,41.39,,,53.90
1988-12-08T09:15,1,27.285,4.700,8.26,301.250,4.96,2.35,20.12,3.98,1.80,56.23,,,31.80
1988-12-12T09:03,1,27.001,4.700,8.30,242.500,13.91,4.22,21.24,2.27,1.05,56.62,,,60.80
1988-12-15T09:02,1,26.986,3.300,8.32,244.063,5.29,2.40,20.30,2.79,1.05,51.30,,,29.70
1988-12-19T09:01,1,28.422,4.600,8.32,249.688,11.86,2.87,18.80,2.58,0.46,54.89,,,44.10
1988-12-22T09:04,1,27.495,6.100,8.28,264.375,7.71,2.03,25.74,2.58,0.61,48.24,,,57.40
1989-01-05T13:03,1,29.179,5.000,8.16,277.813,2.12,3.94,17.86,0.82,0.10,46.81,,,60.60
1989-01-09T13:02,1,28.440,5.500,8.30,243.750,4.66,2.85,13.93,1.17,0.08,48.86,,,68.80
1989-01-12T09:03,1,29.068,4.500,8.20,184.063,3.35,2.71,11.02,1.17,0.16,51.74,,,51.67
1989-01-16T09:15,1,28.960,6.000,8.30,213.438,2.32,2.08,11.62,1.84,0.23,52.75,,,32.70
1989-01-19T09:15,1,28.316,5.500,8.34,225.625,3.77,2.08,12.62,0.67,0.25,61.48,,,37.00
1989-01-23T10:03,1,28.455,5.400,8.35,227.500,4.34,2.08,11.82,3.92,0.20,58.23,,,38.80
1989-01-26T09:03,1,28.149,5.000,8.36,183.438,2.80,2.61,13.43,3.50,0.37,65.15,,,37.80
1989-01-30T11:00,1,28.004,6.000,8.21,219.688,6.91,2.56,15.34,3.17,0.12,65.75,,,53.60
1989-02-02T09:25,1,27.791,5.000,8.32,248.438,3.86,2.37,17.75,5.17,0.22,70.79,,,31.00
1989-02-06T09:05,1,27.658,5.700,8.30,242.188,4.25,4.58,15.94,2.37,0.30,71.50,,,51.20
1989-02-09T09:05,1,27.641,4.900,8.33,247.813,8.30,2.37,14.43,5.17,0.07,73.72,,,51.80
1989-02-13T09:04,1,27.659,5.000,8.30,224.688,1.31,0.48,13.93,3.58,0.26,70.74,,,35.30
1989-02-16T09:04,1,27.809,5.100,8.20,203.125,4.39,2.56,14.43,4.67,0.03,73.78,,,92.25
1989-02-20T08:00,1,27.536,5.000,8.35,196.875,4.03,2.95,15.14,2.83,0.41,83.69,,,42.60
1989-03-13T08:45,1,27.307,5.000,8.27,241.875,3.81,9.15,13.03,4.42,0.11,70.93,,,47.00
1989-03-20T00:00,1,26.955,6.300,,,,,,,,,,,
1989-03-23T00:00,1,28.699,5.600,,,,,,,,,,,
1989-03-27T00:00,1,27.376,6.700,,,,,,,,,,,
1989-03-30T00:00,1,27.570,7.200,,,,,,,,,,,
1989-04-03T00:00,1,27.091,5.700,,,,,,,,,,,
1989-04-06T00:00,1,28.021,4.800,,,,,,,,,,,
1989-04-24T00:00,1,28.109,7.700,,,,,,,,,,,
1989-04-27T00:00,1,27.892,7.700,,,,,,,,,,,
1989-05-08T00:00,1,28.523,10.700,,,,,,,,,,,
1989-05-11T00:00,1,29.062,11.100,,,,,,,,,,,
1989-05-22T00:00,1,28.997,16.000,,,,,,,,,,,
1989-05-25T00:00,1,29.873,15.600,,,,,,,,,,,
1989-05-29T00:00,1,29.427,15.300,,,,,,,,,,,
1989-06-01T00:00,1,29.588,12.800,,,,,,,,,,,
1989-06-05T00:00,1,29.741,14.200,,,,,,,,,,,
1989-06-08T00:00,1,30.082,14.700,,,,,,,,,,,
1989-06-12T00:00,1,30.127,18.000,,,,,,,,,,,
1989-06-15T00:00,1,30.311,17.900,,,,,,,,,,,
1989-06-19T00:00,1,30.536,19.700,,,,,,,,,,,
1989-06-22T00:00,1,30.591,20.500,,,,,,,,,,,
1989-06-26T00:00,1,30.898,19.700,,,,,,,,,,,
1989-06-29T00:00,1,30.979,17.500,,,,,,,,,,,
1989-07-03T00:00,1,31.014,16.900,,,,,,,,,,,
1989-07-06T00:00,1,31.122,18.600,,,,,,,,,,,
1989-07-11T00:00,1,31.238,19.500,,,,,,,,,,,
1989-07-13T00:00,1,31.279,19.000,,,,,,,,,,,
1989-07-17T00:00,1,31.533,14.700,,,,,,,,,,,
1989-07-20T09:01,1,31.759,14.800,8.45,179.375,18.33,0.42,7.12,0.93,0.32,0.82,,,73.30
1989-07-24T08:04,1,31.997,16.100,8.38,184.688,7.49,0.33,6.07,0.69,0.08,0.44,,,9.75
1989-07-27T09:02,1,32.366,16.800,8.31,176.875,4.53,0.91,7.12,0.45,0.00,1.02,,,4.60
1989-07-31T07:03,1,32.260,17.000,8.35,167.188,6.63,0.91,5.03,1.83,0.08,0.92,,,15.20
1989-08-14T09:05,1,32.569,17.200,8.33,203.125,9.32,1.23,7.64,0.81,0.14,0.69,,,15.65
1989-08-17T09:05,1,32.419,18.200,8.31,182.813,8.59,0.83,9.90,0.87,0.02,0.89,,,
1989-08-21T08:05,1,32.517,20.000,8.44,179.063,3.94,0.51,4.85,0.63,0.08,0.67,,,
1989-09-07T09:00,1,32.826,15.600,8.27,180.313,3.92,1.05,6.07,0.99,0.30,0.94,,,5.05
1989-10-02T14:45,1,32.836,14.500,8.23,190.625,6.78,1.05,7.29,1.83,0.51,1.30,,,20.00
1989-10-05T09:25,1,32.949,14.500,8.10,183.438,10.53,1.05,2.24,1.47,0.34,0.99,,,31.12
1989-10-12T08:05,1,32.697,11.500,8.20,188.438,7.41,0.87,7.64,4.10,0.42,2.61,,,19.53
1989-10-16T09:03,1,32.468,12.000,8.10,192.188,13.51,1.36,7.47,2.37,0.44,3.03,,,50.60
1989-10-19T09:03,1,32.406,10.500,8.03,186.875,5.86,0.87,6.42,1.29,0.45,3.69,,,19.87
1989-10-23T09:15,1,32.262,12.900,8.00,183.750,5.98,2.12,5.90,5.78,0.32,3.64,,,41.50
1989-10-26T09:45,1,32.184,11.400,8.01,184.688,5.98,1.41,6.94,5.42,0.53,4.79,,,31.70
1989-10-30T09:05,1,32.006,11.300,8.08,190.938,5.00,1.23,3.11,6.19,0.67,5.57,,,13.92
1989-11-02T09:15,1,31.920,10.000,8.04,191.250,5.24,1.18,2.59,2.64,0.75,6.88,,,15.67
1989-11-06T09:05,1,31.558,10.100,8.07,201.250,5.62,1.27,4.85,2.25,0.67,6.53,,,23.93
1989-11-09T15:01,1,31.143,8.500,8.05,212.188,4.84,2.12,7.29,1.17,1.05,14.76,,,31.33
1989-11-13T09:03,1,31.339,7.600,8.06,208.438,4.24,1.45,4.85,7.09,1.34,11.69,,,15.33
1989-11-16T09:25,1,31.227,7.400,8.05,211.875,5.72,1.50,2.94,2.97,1.15,16.55,,,51.73
1989-11-27T09:03,1,30.838,5.200,8.06,232.813,4.76,1.54,6.07,6.55,1.76,20.27,,,16.70
1989-11-30T09:05,1,30.593,2.000,8.04,251.875,3.70,1.54,6.94,3.74,1.50,20.65,,,12.15
1989-12-04T09:05,1,30.669,4.200,8.03,238.125,3.21,1.67,6.94,5.60,1.54,22.41,,,12.53
1989-12-11T10:02,1,30.545,4.100,8.05,239.063,4.34,1.54,7.64,4.04,1.40,24.10,,,17.40
1989-12-14T09:00,1,30.275,2.000,8.05,253.125,3.69,1.85,7.47,5.78,1.60,27.67,,,32.50
1990-01-08T09:02,1,29.981,4.600,8.02,247.813,2.10,2.08,13.74,4.04,0.38,46.29,,,21.80
1990-01-11T09:15,1,29.366,5.200,8.00,244.063,2.49,1.99,13.56,3.09,0.67,34.82,,,21.71
1990-01-18T10:00,1,29.466,4.500,8.03,234.688,2.33,2.21,16.52,2.55,0.40,47.12,,,26.90
1990-01-25T08:05,1,29.119,4.700,8.08,243.750,4.99,2.34,15.30,4.28,0.47,53.04,,,35.14
1990-01-29T09:25,1,29.263,5.400,8.09,229.688,8.28,3.06,17.22,4.34,0.24,52.16,,,74.20
1990-02-01T09:00,1,29.201,5.400,8.14,240.625,2.91,2.21,16.00,4.64,0.55,45.34,,,41.83
1990-02-05T09:00,1,28.748,6.200,8.12,229.688,5.82,2.84,18.27,7.87,0.61,52.56,,,64.80
1990-02-15T08:05,1,28.244,2.600,8.15,236.875,5.82,3.63,18.96,4.64,1.11,65.72,,,55.17
1990-02-22T09:01,1,27.272,6.700,8.12,254.375,4.87,1.79,22.64,5.48,1.25,105.86,,,49.67
1990-03-01T09:00,1,28.753,5.200,8.15,240.625,7.76,1.64,9.41,3.67,0.64,64.43,,,50.40
1990-03-05T09:00,1,30.229,5.400,8.12,251.250,5.62,1.59,7.50,0.17,0.53,59.05,,,61.60
1990-03-08T09:25,1,28.830,5.800,8.12,240.313,7.52,1.59,9.91,3.58,0.51,60.36,,,69.80
1990-03-12T09:00,1,29.258,6.300,8.16,250.625,10.10,1.74,8.60,2.17,0.51,68.59,,,75.60
1990-03-15T08:04,1,29.336,6.200,8.16,247.500,5.94,1.50,8.60,0.17,0.45,49.19,,,53.60
1990-03-22T08:05,1,30.309,7.360,8.16,235.625,7.62,1.25,6.09,1.42,0.51,63.43,,,28.10
1990-03-26T14:02,1,29.478,8.000,7.95,235.313,10.90,1.16,5.49,1.00,0.85,51.38,,,34.10
1990-03-29T14:03,1,29.679,7.500,8.10,225.625,12.78,1.16,4.38,0.17,0.64,62.88,,,51.30
1990-04-02T14:03,1,29.440,12.000,8.15,235.938,38.67,2.22,4.57,0.25,0.49,35.88,,,155.40
1990-04-09T09:01,1,29.505,7.700,8.30,254.063,16.74,0.14,0.01,0.00,0.43,46.45,,,68.60
1990-04-12T09:02,1,29.618,7.500,8.24,251.875,8.91,0.24,0.26,0.00,0.41,0.73,,,20.60
1990-04-19T09:15,1,29.460,8.200,8.28,246.250,5.08,0.14,0.26,0.50,0.24,44.26,,,11.70
1990-04-23T13:15,1,29.316,11.300,8.20,243.750,5.22,0.24,0.16,0.17,0.36,34.68,,,9.85
1990-04-26T13:02,1,29.546,11.400,8.16,252.188,7.50,0.43,0.01,0.17,0.39,33.31,,,13.60
1990-04-30T13:25,1,29.437,11.700,8.20,239.375,8.32,0.19,0.26,0.34,0.39,2.70,,,12.90
1990-05-03T10:00,1,29.463,12.500,8.24,268.438,8.34,0.14,0.46,0.34,0.36,19.35,,,15.70
1990-06-11T09:00,1,30.096,15.100,8.40,178.125,5.54,1.13,0.85,2.37,0.43,5.27,,,10.87
1990-06-14T09:02,1,30.144,13.800,8.27,186.250,5.48,0.64,0.85,1.71,0.53,4.85,,,7.27
1990-06-18T15:25,1,30.508,16.300,8.44,170.313,7.67,0.29,1.02,1.47,0.55,2.25,,,10.00
1990-06-21T07:02,1,30.851,17.000,8.32,202.188,8.57,0.29,1.72,2.67,0.08,0.07,,,10.00
1990-06-25T08:05,1,30.260,15.800,8.45,191.250,9.62,0.01,1.02,3.98,0.24,2.58,,,7.93
1990-06-28T08:55,1,30.335,16.800,8.43,196.563,5.86,0.34,1.20,4.64,0.28,4.49,,,49.60
1990-07-12T14:55,1,30.531,16.000,8.27,189.375,2.91,0.93,2.59,5.60,0.55,6.88,,,12.00
1990-07-16T09:45,1,30.580,16.600,8.30,209.063,10.56,0.54,2.24,1.41,0.47,5.17,,,9.73
1990-07-19T09:55,1,30.633,16.100,8.32,244.375,12.87,0.54,1.20,0.69,0.24,2.23,,,18.50
1990-07-23T09:15,1,30.441,15.700,8.33,187.500,7.83,0.72,0.01,0.54,0.08,0.67,,,25.00
1990-07-26T09:35,1,31.031,17.050,8.38,180.625,3.36,0.83,0.67,0.57,0.10,0.69,,,12.13
1990-07-30T09:35,1,31.486,19.300,8.36,177.188,3.34,0.93,2.59,0.51,0.16,0.62,,,8.10
1990-08-02T09:45,1,31.394,19.590,8.39,179.375,3.10,0.83,1.89,0.22,0.16,0.72,,,6.40
1990-08-06T09:25,1,31.589,19.890,8.36,173.125,2.71,1.08,3.29,0.81,0.28,0.47,,,10.35
1990-08-09T09:01,1,32.054,18.320,8.35,179.688,4.32,1.03,2.42,1.83,0.20,0.77,,,11.20
1990-08-13T08:05,1,32.307,18.870,8.38,185.000,4.74,0.74,2.94,2.43,0.20,0.57,,,3.45
1990-08-16T07:45,1,32.302,19.280,8.37,188.438,4.50,0.78,3.11,0.34,0.22,0.01,,,7.60
1990-08-20T07:03,1,31.759,17.650,8.45,191.250,4.16,1.18,2.59,0.93,0.34,0.74,,,16.25
1990-08-23T07:03,1,31.422,16.750,8.40,177.188,8.90,,3.29,1.11,0.24,1.22,,,21.10
1990-08-27T09:05,1,31.409,16.990,8.37,172.813,6.39,0.59,0.67,0.28,0.02,0.64,,,7.15
1990-08-30T09:25,1,31.523,17.870,8.46,190.000,6.02,0.59,0.67,0.28,0.02,0.64,,,2.70
1990-09-13T07:04,1,31.081,15.490,8.18,156.250,6.91,1.18,14.09,2.43,0.36,2.53,,,11.65
1990-09-17T09:00,1,30.696,13.800,8.23,182.188,3.52,1.37,11.82,4.46,0.47,4.27,,,6.55
1990-09-20T08:03,1,31.567,13.800,8.26,180.000,6.23,0.88,15.65,0.39,0.14,1.40,,,11.40
1990-09-24T08:15,1,30.566,12.000,8.14,180.313,6.88,1.67,23.84,3.15,0.36,4.04,,,23.30
1990-09-27T09:00,1,29.572,11.000,8.10,191.250,4.11,1.18,12.69,2.67,0.51,12.37,,,8.05
1990-10-01T10:03,1,29.947,11.500,8.09,188.750,5.83,1.42,16.52,5.00,0.49,9.58,,,7.25
1990-10-18T13:45,1,29.977,12.500,8.27,191.250,5.79,1.62,26.63,7.63,1.01,14.46,,,19.47
1990-10-22T10:45,1,29.220,9.800,8.27,211.250,4.63,1.72,26.45,12.23,1.38,17.48,,,26.07
1990-11-01T09:01,1,29.901,8.890,8.26,215.313,2.81,1.42,5.40,6.19,1.74,21.40,,,23.00
1990-11-05T09:01,1,28.662,6.730,8.18,216.875,5.41,2.16,8.37,6.55,1.82,24.02,,,26.30
1990-11-08T09:03,1,29.131,6.880,8.17,220.313,1.93,1.47,8.69,2.67,1.92,25.46,,,12.55
1990-11-12T09:00,1,29.810,6.810,8.17,222.188,3.08,1.67,6.42,7.27,1.76,22.39,,,7.94
1990-11-15T10:02,1,29.075,7.090,8.15,237.500,0.88,1.37,11.12,9.06,1.90,26.44,,,6.80
1990-11-19T09:02,1,27.538,7.170,8.12,235.938,0.78,1.42,12.34,7.87,2.14,41.33,,,8.07
1990-11-26T07:04,1,27.742,4.400,8.18,238.125,1.80,2.06,15.85,7.51,2.29,37.03,,,25.00
1990-11-29T07:03,1,28.180,4.470,8.12,235.625,0.01,1.77,16.00,9.42,2.37,45.54,,,17.67
1990-12-03T09:01,1,27.608,4.190,8.10,247.500,0.01,1.77,16.35,9.42,2.47,43.75,,,17.93
1990-12-06T07:04,1,28.697,4.370,8.12,242.188,0.01,1.37,16.00,8.47,2.49,39.25,,,17.47
1990-12-13T08:04,1,28.289,4.500,8.11,252.813,,1.57,13.21,7.21,2.08,48.91,,,35.20
1990-12-17T13:02,1,28.290,2.500,8.11,257.188,,0.74,14.78,5.78,1.76,43.83,,,28.80
1990-12-20T07:05,1,29.261,1.900,8.13,255.313,,1.72,14.96,4.64,2.49,38.84,,,23.40
1991-01-03T13:20,1,30.396,4.000,8.10,257.813,3.30,1.96,15.25,5.24,0.83,47.23,,,48.00
1991-01-07T10:10,1,30.371,4.200,8.13,233.438,1.20,2.45,14.88,3.62,0.40,58.34,,,38.40
1991-01-14T08:00,1,29.158,3.170,8.12,238.750,5.05,13.84,22.57,4.82,0.65,55.35,,,61.20
1991-01-17T09:25,1,27.785,0.750,8.07,254.375,5.60,8.93,23.31,5.12,0.14,94.57,,,63.60
1991-01-21T07:35,1,29.516,1.150,8.09,263.125,2.81,9.42,20.56,5.36,0.34,49.28,,,28.88
1991-01-24T08:30,1,29.584,2.200,8.10,253.125,3.30,3.14,20.56,4.22,0.51,64.20,,,56.20
1991-01-31T11:30,1,28.026,0.600,8.16,253.125,8.50,2.31,21.29,6.07,1.48,55.77,,,83.67
1991-02-04T08:10,1,28.370,0.600,8.14,290.625,5.17,3.34,11.21,5.18,0.34,48.02,,,50.00
1991-02-14T13:20,1,29.059,0.300,8.11,274.375,1.65,1.77,25.14,6.85,0.42,60.44,,,29.10
1991-02-18T10:15,1,28.065,0.200,8.15,278.438,2.25,1.82,24.22,6.67,0.45,69.19,,,30.50
1991-02-21T10:30,1,28.912,-0.510,8.34,270.625,4.43,2.21,18.54,4.76,0.51,61.49,,,33.57
1991-02-25T09:40,1,28.742,1.850,8.34,253.125,4.00,2.06,20.19,5.78,0.34,57.82,,,55.71
1991-02-28T13:20,1,27.690,1.700,8.37,257.188,1.75,3.04,25.32,6.34,0.38,68.65,,,37.00
1991-03-04T08:30,1,28.969,2.000,8.38,260.938,3.20,2.85,27.52,5.78,0.83,37.94,,,38.57
1991-03-07T09:35,1,28.644,2.410,8.31,253.750,0.01,2.55,20.93,3.03,0.69,77.73,,,35.00
